,Unnamed: 0,fire_year,fire_number,fire_name,current_size,size_class,fire_location_latitude,fire_location_longitude,fire_start_date,wind_direction,wind_speed,Municipality
0,9788,2012,HWF053,,78.4,D,58.515333,-116.452483,41038.62153,N,40,Mackenzie County
1,9798,2012,HWF070,Wolverine Fire,1689,E,57.92135,-116.925533,41055.5625,S,25,Mackenzie County
2,9825,2012,HWF085,Jackpot Creek,748,E,59.766667,-117.088333,41059.75,SW,10,Mackenzie County
3,9826,2012,HWF086,,63.1,D,59.795333,-117.118667,41059.75,SW,10,Mackenzie County
4,9827,2012,HWF087,Lessard River,198.5,D,59.868667,-116.779667,41059.58333,S,15,Mackenzie County
5,9831,2012,HWF134,,26.2,C,58.0856,-115.943067,41098.66667,E,10,Mackenzie County
6,9835,2012,HWF167,,21.6,C,58.146061,-115.116178,41112.60417,NE,5,Mackenzie County
7,9843,2012,CWF006,,15.3,C,51.289267,-114.94315,41022.87847,N,15,Municipal District of Bighorn
8,9921,2012,MWF043,,12.8,C,57.788518,-112.753883,41100.5,W,5,Wood Buffalo
9,9926,2012,MWF055,,50,D,59.257967,-110.74175,41100.5,W,5,Wood Buffalo
10,9927,2012,MWF056,,8005,E,59.258667,-110.395333,41100.70833,N,20,Wood Buffalo
11,10019,2012,PWF054,,24.9,C,56.1277,-117.099167,41086.64583,SW,40,Northern Sunrise County
12,10039,2012,LWF059,Moose Lake Fire,757.7,E,54.342448,-110.958026,41042.71875,NW,10,Municipal District of Bonnyville
13,10069,2012,PWF032,,16.4,C,56.138433,-116.846067,41041.61806,W,25,Northern Sunrise County
14,10087,2012,HWF238,,11.8,C,58.4797,-115.168,41178.58333,SW,10,Mackenzie County
15,10163,2012,SWF056,,47.67,D,55.25655,-113.821917,41059.57639,W,5,Municipal District of Lesser Slave River
16,10166,2012,HWF107,Zama Complex,60702.9,E,59.3408,-119.653279,41081.64583,NW,17,Mackenzie County
17,10218,2012,HWF211,,12005.7,E,59.604683,-119.85805,41130.75,W,35,Mackenzie County
18,10231,2012,EWF012,,12.48,C,53.535445,-116.50988,41035.61806,NW,10,Yellowhead County
19,10234,2012,HWF137,,15,C,57.928917,-114.077583,41100.54167,SW,11,Mackenzie County
20,10235,2012,HWF138,Birch River Complex,27558,E,57.8936,-114.024467,41100.58333,W,11,Mackenzie County
21,10316,2013,WWF006,,14.1,C,54.355583,-115.161017,41400.625,W,5,Woodlands County
22,10368,2012,HWF120,Lutose Complex,3950,E,59.289867,-117.415633,41096.5625,NW,20,Mackenzie County
23,10395,2012,SWF013,,16.5,C,55.71013,-116.43352,41031.66667,SE,2,Big Lakes County
24,10398,2012,HWF102,,20.4,C,59.127687,-117.064153,41081.625,SW,10,Mackenzie County
25,10400,2012,HWF106,Zama Complex,134603,E,59.356333,-118.954594,41081.70833,NE,8,Mackenzie County
26,10402,2012,HWF131,,160,D,59.74245,-115.697933,41096.66667,SW,10,Mackenzie County
27,10433,2013,LWF002,,34,C,54.65215,-111.889117,41392.58333,E,10,Lac La Biche County
28,10456,2012,SWF079,,209,E,57.210833,-113.4605,41102.66667,NW,20,Municipal District of Opportunity
29,10470,2012,PWF033,Farmer Fire,235.84,E,56.463033,-118.948217,41041.91667,W,30,Clear Hills County
30,10471,2012,PWF035,,23.47,C,56.5336,-117.981767,41042.59028,W,30,County of Northern Lights
31,10493,2012,RWF019,Pembina,357,E,53.137597,-115.250265,41041.66667,W,20,Brazeau County
32,10518,2012,HWF159,Berry Creek,3103,E,59.1324,-114.195667,41100.875,NE,20,Mackenzie County
33,10519,2012,HWF160,Smith Creek,3852,E,59.306063,-114.0784,41100.875,NE,20,Mackenzie County
34,10527,2012,HWF179,Rock Lake,379.9,E,59.146217,-114.933717,41115.83333,NW,12,Mackenzie County
35,10536,2012,PWF174,Lennard Creek,951.6,E,57.46725,-119.95465,41129.6875,NW,15,County of Northern Lights
36,10567,2012,HWF163,,39.3,C,58.348433,-118.384533,41106.375,S,15,Mackenzie County
37,10581,2012,RWF018,,10.5,C,51.835833,-114.940367,41041.45139,S,5,Mountain View County
38,10583,2012,HWF108,Petitot River,4269,E,59.895517,-118.760133,41082.66667,NE,5,Mackenzie County
39,10595,2012,HWF221,,155.4,D,59.828483,-116.136583,41140.83333,NE,10,Mackenzie County
40,10648,2012,HWF004,,14.3,C,58.491382,-115.136913,41017.66667,W,12,Mackenzie County
41,10675,2012,HWF125,Melvin River,1312,E,58.905,-116.468667,41096.64583,W,20,Mackenzie County
42,10688,2012,HWF118,,38.1,C,58.5505,-114.176133,41096.5,W,10,Mackenzie County
43,10691,2012,HWF129,,45.8,D,58.564433,-114.21365,41096.83333,W,5,Mackenzie County
44,10694,2012,MWF052,,15043,E,59.245883,-110.696367,41100.70833,N,20,Wood Buffalo
45,10695,2012,MWF053,,1287,E,59.2761,-110.530233,41100.5,W,6,Wood Buffalo
46,10696,2012,MWF054,,1135,E,59.303133,-110.770617,41100.5,W,5,Wood Buffalo
47,10728,2012,MWF004,,14,C,56.433833,-111.160217,41035.55556,NW,10,Wood Buffalo
48,10774,2012,MWF065,,22.9,C,57.490906,-113.510667,41102.58333,W,15,Wood Buffalo
49,10779,2012,HWF162,,117.7,D,59.216667,-114.8161,41100.875,NE,20,Mackenzie County
50,10791,2012,PWF068,Hotchkiss,12732,E,57.151217,-119.15395,41095.62708,SW,12,Clear Hills County
51,10818,2012,HWF114,Bear Creek Fire,2613,E,58.113544,-116.23369,41094.625,NW,20,Mackenzie County
52,10822,2012,HWF161,,2896,E,59.181933,-114.421933,41100.875,NE,20,Mackenzie County
53,10833,2012,LWF046,,33.4,C,55.797183,-110.861167,41036.58333,W,8,Wood Buffalo
54,10845,2012,HWF194,,14.3,C,58.982517,-119.760283,41128.625,SE,10,Mackenzie County
55,10912,2012,SWF020,,19.5,C,54.95,-115.491333,41039.47222,S,20,Big Lakes County
56,10931,2012,SWF100,,13.4,C,56.96785,-115.150017,41118.66667,S,15,Northern Sunrise County
57,10940,2012,HWF182,,2060.3,E,59.8305,-119.694833,41118.83333,SW,8,Mackenzie County
58,10947,2012,HWF186,,2617,E,59.690798,-118.899043,41119.41667,CLM,0,Mackenzie County
59,10960,2012,HWF173,,67.2,D,58.943241,-115.456895,41112.83333,NE,6,Mackenzie County
60,11057,2012,HWF044,,32.6,C,58.816333,-118.725667,41035.89583,S,5,Mackenzie County
61,11086,2012,HWF088,,12,C,58.094892,-116.141584,41057.58333,SW,5,Mackenzie County
62,11100,2012,HWF146,Tepee Creek,1762,E,59.823833,-116.504833,41100.83333,NW,10,Mackenzie County
63,11122,2013,WWF008,,33.1,C,54.050967,-116.690717,41403.625,W,23,Yellowhead County
64,11134,2012,SWF027,,428,E,55.94635,-113.912183,41042.71181,W,20,Municipal District of Opportunity
65,11178,2013,RWF015,,244.2,E,52.441483,-116.13165,41347.58333,NW,8,Census Division No. 9
66,11228,2012,PWF132,Sock Lake,786,E,57.569833,-119.9735,41129.6875,W,10,County of Northern Lights
67,11263,2012,PWF166,Lathorp,279.12,E,56.610317,-119.738083,41143.09931,W,65,Clear Hills County
68,11282,2012,MWF061,,27,C,56.577533,-110.19785,41102.58333,E,10,Wood Buffalo
69,11295,2013,RWF020,,575.6,E,53.110867,-115.43015,41406.625,W,53,Brazeau County
70,11316,2012,HWF202,,89.3,D,59.323583,-117.638617,41129.83333,SW,17,Mackenzie County
71,11317,2012,HWF203,,19.06,C,59.285417,-117.627433,41129.83333,SW,17,Mackenzie County
72,11318,2012,HWF204,,74.6,D,57.891733,-116.422867,41129.875,W,15,Mackenzie County
73,11371,2012,PWF052,,12.91,C,56.522267,-117.565117,41081.69583,NE,10,County of Northern Lights
74,11372,2012,PWF053,,16.51,C,56.598317,-117.490533,41081.71736,E,15,County of Northern Lights
75,11386,2012,HWF142,Wentzel,23493,E,58.87405,-114.3802,41100.6875,SW,1,Mackenzie County
76,11391,2012,HWF149,James River,800,E,59.70985,-116.739883,41100.58333,W,15,Mackenzie County
77,11402,2012,HWF057,,25,C,58.54885,-115.165955,41041.67361,W,26,Mackenzie County
78,11410,2012,HWF135,Lutose Complex,47407.7,E,59.518182,-117.098242,41099.48958,SW,10,Mackenzie County
79,11413,2012,PWF118,,140.79,D,56.623933,-116.642317,41129.87986,W,20,Northern Sunrise County
80,11445,2012,CWF403,,15.3,C,49.56335,-114.285417,41201.50347,W,14,Municipal District of Pincher Creek No. 9
81,11452,2012,PWF060,,91.1,D,57.154633,-119.194283,41095.62708,SE,10,Clear Hills County
82,11488,2012,HWF147,,493.2,E,59.652918,-119.075178,41100.83333,SE,25,Mackenzie County
83,11568,2013,LWF037,,58.5,D,54.346248,-111.074731,41401.30208,NW,15,Municipal District of Bonnyville
84,11579,2012,LWF058,Poacher's Fire,1037.4,E,54.927879,-112.817149,41042.55208,W,9,Athabasca County
85,11586,2012,HWF089,Cameron Hills,1622.2,E,59.897667,-118.367583,41059.66667,SW,40,Mackenzie County
86,11591,2013,MWF009,,49.9,D,56.82345,-112.51725,41408.48403,W,15,Wood Buffalo
87,11602,2013,HWF068,,32.3,C,59.907367,-118.051767,41450.99514,N,5,Mackenzie County
88,11603,2013,HWF075,Yates River Fire,8819.1,E,59.354883,-115.45695,41452.81042,W,10,Mackenzie County
89,11614,2014,LWF013,,36.7,C,55.926383,-110.735783,41750.875,CLM,0,Wood Buffalo
90,11618,2013,PWF012,,16.67,C,56.7101,-117.151,41405.5,S,10,Northern Sunrise County
91,11630,2013,HWF109,,47.4,D,59.4224,-116.845,41464.5,SE,7,Mackenzie County
92,11636,2014,GWF008,,27.7,C,55.866217,-119.250772,41770.66667,W,6,Saddle Hills County
93,11652,2013,LWF090,,123.8,D,55.898133,-112.456783,41417.3125,SE,28,Lac La Biche County
94,11740,2013,HWF122,Whitesands River,477.1,E,59.2258,-115.118533,41464.80972,W,10,Mackenzie County
95,11744,2014,PWF024,,23.9,C,56.508133,-119.235217,41779.76389,W,25,Clear Hills County
96,11752,2014,HWF053,,12.69,C,58.419183,-114.542583,41789.5,SW,5,Mackenzie County
97,11757,2014,HWF058,,702.3,E,59.972183,-118.065767,41789.83333,W,5,Mackenzie County
98,11758,2014,HWF059,,198.2,D,59.9705,-118.999117,41789.83333,W,5,Mackenzie County
99,11760,2014,GWF018,,26.5,C,56.13647,-119.11369,41791.6875,NW,10,Saddle Hills County
100,11790,2014,GWF013,,22.47,C,55.306783,-117.083867,41778.5,N,15,Municipal District of Greenview
101,11793,2013,HWF084,,11.5,C,58.52295,-117.8036,41457.35486,W,15,Mackenzie County
102,11813,2014,SWF056,,23.7,C,57.169333,-114.695383,41802.75694,SE,5,Municipal District of Opportunity
103,11842,2014,LWF066,,32.5,C,55.819397,-110.880744,41779.29167,S,20,Wood Buffalo
104,11907,2014,LWF001,,76.3,D,55.9821,-110.63035,41736.5625,SE,15,Wood Buffalo
105,11935,2013,HWF091,Dickins Lake Fire,3659.3,E,59.655133,-119.924867,41461.83333,W,15,Mackenzie County
106,11938,2013,HWF093,,10.6,C,59.191336,-117.805119,41461.01736,SE,5,Mackenzie County
107,11939,2013,MWF054,,877.6,E,58.333866,-110.668371,41463.625,SE,5,Wood Buffalo
108,12004,2014,HWF096,,13.6,C,58.6089,-117.706233,41817.66667,W,8,Mackenzie County
109,12038,2013,HWF099,,60.3,D,59.688817,-116.005283,41463.78472,S,10,Mackenzie County
110,12039,2013,HWF098,Hoohay River,189.6,D,59.623217,-115.8057,41463.78472,S,10,Mackenzie County
111,12080,2014,HWF124,,25.66,C,59.891233,-117.89295,41818.58333,SW,9,Mackenzie County
112,12111,2014,MWF008,,32.4,C,58.065051,-113.735918,41804.59375,SE,30,Wood Buffalo
113,12121,2013,MWF010,,14.2,C,57.00652,-111.604585,41412.39583,SE,10,Wood Buffalo
114,12153,2013,HWF101,,111.1,D,59.720117,-116.582483,41463.77083,S,10,Mackenzie County
115,12175,2013,HWF029,,34.9,C,58.472,-114.493,41413.54167,SW,20,Mackenzie County
116,12179,2013,HWF070,,53.2,D,59.780167,-118.638483,41453.66667,SW,5,Mackenzie County
117,12191,2014,HWF133,,94.6,D,59.826467,-116.941117,41823.58333,SW,5,Mackenzie County
118,12204,2014,HWF147,,11.3,C,57.843,-114.595033,41823.75,E,15,Mackenzie County
119,12243,2013,HWF023,,66.5,D,58.522883,-115.124167,41412.53125,NW,20,Mackenzie County
120,12250,2013,MWF022,,18.6,C,56.808945,-112.705749,41423.625,N,15,Wood Buffalo
121,12255,2013,MWF078,,12.2,C,57.954371,-113.991302,41502.58333,E,12,Wood Buffalo
122,12310,2013,HWF050,,46.6,D,58.430243,-114.547969,41424.70833,NE,15,Mackenzie County
123,12349,2013,HWF136,,76.1,D,59.37355,-117.829817,41481.75,SE,6,Mackenzie County
124,12489,2013,MWF068,,11.4,C,57.20205,-112.394435,41500.66389,W,2,Wood Buffalo
125,12501,2014,HWF041,,11.48,C,58.71105,-118.754833,41772.04167,S,15,Mackenzie County
126,12514,2014,SWF014,,11.3,C,55.366317,-115.731733,41765.75,E,7,Big Lakes County
127,12515,2014,HWF030,,25.64,C,58.72455,-118.707383,41766.45833,SW,10,Mackenzie County
128,12547,2013,RWF044,,22.5,C,52.868817,-116.167967,41415.53125,SE,30,Yellowhead County
129,12587,2013,GWF025,Deep Valley Creek,481.8,E,54.519967,-117.60045,41417.57292,E,20,Municipal District of Greenview
130,12592,2013,MWF055,,14.6,C,59.887861,-111.419414,41464.25,S,10,Wood Buffalo
131,12603,2013,GWF046,,10.6,C,55.223383,-117.51735,41572.70833,CLM,0,Municipal District of Greenview
132,12610,2013,HWF028,,90.4,D,59.628683,-117.104183,41099.48958,W,25,Mackenzie County
133,12644,2013,MWF039,,37,C,57.547354,-111.425291,41430.54167,SE,26,Wood Buffalo
134,12662,2014,WWF021,,17.4,C,54.52995,-115.821167,41780.5,E,5,Big Lakes County
135,12665,2013,HWF037,,84.5,D,58.446433,-116.628067,41419.52083,E,10,Mackenzie County
136,12692,2013,HWF121,,19.9,C,59.560333,-117.492367,41464.75,SW,9,Mackenzie County
137,12766,2014,SWF016,,48.7,D,55.38,-115.426667,41766.75,SE,3,Big Lakes County
138,12808,2014,HWF087,,10.59,C,57.86805,-116.351983,41814.54167,S,10,Mackenzie County
139,12856,2013,HWF116,,25.5,C,59.86335,-116.018067,41463.025,E,5,Mackenzie County
140,12876,2013,MWF012,,154.2,D,57.45215,-110.615883,41414.57778,E,22,Wood Buffalo
141,12919,2013,HWF140,,27,C,59.999,-117.651,41477.65,NE,15,Mackenzie County
142,12985,2014,SWF113,T-3 Complex,4211,E,57.264667,-115.757833,41825.75,SW,18,Northern Sunrise County
143,13022,2013,WWF019,,40.1,D,54.072683,-115.864433,41412.58333,W,3,Woodlands County
144,13102,2014,EWF052,Little Smoky Complex,20,C,53.99561,-118.66993,41834.64236,NE,19,Municipal District of Greenview
145,13138,2014,EWF054,Little Smoky Complex,419,E,54.06746,-118.29377,41835.69097,NE,20,Municipal District of Greenview
146,13139,2014,GWF043,,33.1,C,54.356217,-119.957433,41835.21111,S,5,Municipal District of Greenview
147,13170,2014,HWF155,,13.1,C,59.93805,-119.204,41833.58333,NW,9,Mackenzie County
148,13187,2013,WWF023,,17.1,C,54.1281,-116.173867,41415.5,E,25,Woodlands County
149,13213,2014,HWF157,,18.8,C,58.567417,-116.743133,41835.91667,S,10,Mackenzie County
150,13229,2014,LWF002,,190.9,D,56.003267,-110.601017,41736.64583,SE,15,Wood Buffalo
151,13248,2014,MWF041,,36.9,C,57.614306,-110.154264,41847.58333,CLM,0,Wood Buffalo
152,13273,2014,HWF163,,23.2,C,59.8901,-118.622,41841.625,S,5,Mackenzie County
153,13321,2013,MWF042,,41.8,D,57.771701,-112.950891,41447.50347,SE,15,Wood Buffalo
154,13326,2014,GWF044,Red Deer Creek,4173.06,E,54.6599,-119.9646,41826.70833,SW,13,Municipal District of Greenview
155,13344,2014,GWF003,,16.73,C,55.37441,-117.16959,41743.58333,E,10,Municipal District of Greenview
156,13351,2014,SWF045,,13.5,C,56.220367,-114.3891,41793.49653,SW,15,Municipal District of Opportunity
157,13369,2013,HWF062,,96.3,D,58.608317,-114.442517,41442.79583,NW,35,Mackenzie County
158,13404,2013,HWF078,Buffalo River ,2210.6,E,59.363307,-114.607937,41442.58819,W,15,Mackenzie County
159,13464,2014,RWF034,Spreading Creek,8972,E,51.988983,-116.656067,41823.80972,W,25,Clearwater County
160,13492,2013,HWF131,,49.4,D,59.840133,-118.652067,41481.58333,SW,5,Mackenzie County
161,13559,2015,HWF079,,121.1,D,58.511017,-115.5755,42137.52778,W,10,Mackenzie County
162,13579,2015,CWF007,,38.6,C,50.754767,-114.535017,42111.5625,W,22,Kananaskis Improvement District
163,13583,2015,PWF027,,10,C,55.856833,-116.807283,42135.70833,SE,10,Big Lakes County
164,13587,2015,WWF017,,11,C,54.6603,-114.612417,42138.61111,SE,15,Woodlands County
165,13589,2015,PWF030,,64,D,56.184567,-116.941667,42139.72917,SE,18,Northern Sunrise County
166,13608,2015,HWF063,,19.99,C,58.837443,-118.731727,42128.3125,N,15,Mackenzie County
167,13671,2014,HWF186,,36.27,C,59.11075,-114.11365,41850.66667,NW,5,Mackenzie County
168,13686,2018,CWF063,Champion Lakes,30.5,C,50.816133,-114.643883,43247.41806,NE,10,Kananaskis Improvement District
169,13757,2015,EWF039,Nosehill Creek Complex,678,E,53.8575,-116.9171,42148.55208,SE,20,Yellowhead County
170,13758,2015,HWF113,,160.8,D,58.809167,-118.709167,42147.27083,SW,10,Mackenzie County
171,13764,2015,CWF099,,36.6,C,51.4455,-114.99122,42148.57292,E,8,Municipal District of Bighorn
172,13765,2015,RWF063,,11.5,C,53.075517,-115.02105,42148.57986,SE,15,Brazeau County
173,13771,2015,HWF121,,19.37,C,58.79665,-118.154883,42149.61667,NE,15,Mackenzie County
174,13780,2014,RWF076,,12.3,C,52.164483,-116.5044,41932.29167,W,10,Clearwater County
175,13795,2015,SWF055,,255.3,E,56.2115,-115.314167,42143.60069,SE,15,Northern Sunrise County
176,13813,2015,PWF052,Hotchkiss-Hotchkiss Complex,841.4,E,57.2144,-119.183233,42149.53056,NE,15,Clear Hills County
177,13816,2015,HWF131,Buffalo Complex,25.1,C,57.5283,-116.9883,42149.625,NW,20,Mackenzie County
178,13852,2015,LWF122,Burnt Lake,31997,E,54.807133,-110.364883,42057.33333,S,3,Municipal District of Bonnyville
179,13857,2015,SWF066,North End Complex,208.7,E,56.13475,-113.819167,42147.53472,E,15,Municipal District of Opportunity
180,13876,2015,MWF030,,51.1,D,56.658743,-111.09544,42154.58333,SE,10,Wood Buffalo
181,13890,2014,HWF240,,15.64,C,58.104998,-114.3367,41887.5,SW,20,Mackenzie County
182,13895,2015,SWF030,,209.6,E,55.390133,-115.82015,42121.79167,SW,22,Big Lakes County
183,13905,2015,LWF125,,500,E,55.829167,-111.045833,42149.58333,N,15,Wood Buffalo
184,13906,2015,LWF126,Pony Creek Complex,2130.8,E,55.828312,-110.984887,42149.58333,N,15,Wood Buffalo
185,13908,2015,SWF075,,98,D,56.5451,-114.817483,42149.61458,N,2,Municipal District of Opportunity
186,13909,2015,MWF025,,406.1,E,56.761633,-112.958717,42149.625,NW,20,Municipal District of Opportunity
187,13910,2015,SWF076,,123.5,D,55.300167,-114.3925,42149.64722,NW,10,Municipal District of Lesser Slave River
188,13916,2015,PWF054,Hotchkiss Complex,36.6,C,57.26505,-119.169933,42149.64167,NE,15,Clear Hills County
189,13920,2015,HWF127,Buffalo Complex,3852.1,E,57.54835,-116.1527,42149.625,NW,20,Mackenzie County
190,13923,2015,SWF080,North End Complex,81.7,D,56.263333,-113.576333,42149.70833,W,12,Municipal District of Opportunity
191,13926,2015,HWF130,Buffalo Complex,173.4,D,57.7622,-116.361,42149.625,NW,20,Mackenzie County
192,13929,2015,HWF132,Buffalo Complex,1261.6,E,57.511167,-117.003333,42149.625,NW,20,Mackenzie County
193,13953,2015,RWF029,,14,C,51.814853,-114.91873,42120.67153,NE,20,Mountain View County
194,13958,2015,HWF157,Harper Creek ,6129,E,58.241483,-114.629283,42160.75,NW,20,Mackenzie County
195,13994,2015,EWF047,Rat Creek Complex,53.9,D,53.417583,-115.329067,42150.72222,SW,20,Yellowhead County
196,14033,2014,LWF116,,12.4,C,55.634783,-112.60245,41867.5625,SW,10,Lac La Biche County
197,14071,2015,GWF014,,56,D,55.248967,-117.192783,42135.34028,S,10,Municipal District of Greenview
198,14076,2015,MWF047,,61.4,D,57.173767,-112.741483,42176.75,N,25,Wood Buffalo
199,14094,2015,HWF196,Chin Complex,793,E,58.792833,-118.159333,42179.625,S,10,Mackenzie County
200,14109,2015,HWF151,Caribou Mountain Fire,8782.5,E,59.271083,-114.25625,42160.57986,SW,7,Mackenzie County
201,14115,2015,EWF054,Rockslide Creek,12052.3,E,53.485417,-119.225817,42150.625,W,20,
202,14138,2015,LWF161,Caribou,11363.9,E,55.476183,-112.027267,42178.70833,SW,15,Lac La Biche County
203,14149,2015,MWF078,,9000,E,57.8403,-112.5289,42178.75,NW,8,Wood Buffalo
204,14151,2015,MWF081,,10.2,C,56.8,-112.05,42178.75,E,15,Wood Buffalo
205,14153,2015,HWF213,Birch Complex,12822.5,E,57.916833,-116.023867,42180.54167,N,15,Mackenzie County
206,14160,2015,HWF217,Chin Complex,28270,E,58.52995,-118.0047,42180.6875,W,12,Mackenzie County
207,14161,2015,HWF219,Chin Complex,11945.8,E,58.190767,-118.35585,42180.64583,S,15,Mackenzie County
208,14162,2015,HWF220,Chin Complex,7048.19,E,58.462933,-118.18735,42180.625,S,10,Mackenzie County
209,14187,2015,PWF084,,13,C,57.0855,-116.580667,42165.875,SW,20,Northern Sunrise County
210,14204,2014,HWF226,,70.94,D,59.323383,-114.234467,41857.83333,S,25,Mackenzie County
211,14206,2014,PWF116,Frank Lake,353,E,55.909183,-116.9768,41871.5,E,30,Municipal District of Smoky River
212,14216,2015,HWF227,Birch Complex,2131.69,E,57.5809,-114.77335,42180.47917,SW,10,Mackenzie County
213,14223,2015,HWF246,Larne Complex,3815.5,E,59.243467,-117.982,42181.6875,SW,5,Mackenzie County
214,14231,2015,MWF111,,150,D,56.662483,-112.1894,42179.75,W,20,Wood Buffalo
215,14232,2015,MWF112,,53,D,59.791853,-111.186955,42178.75,NW,5,Wood Buffalo
216,14237,2015,SWF002,,11,C,55.360117,-115.736667,42102.79167,SW,15,Big Lakes County
217,14238,2015,SWF003,,26.3,C,55.173333,-116.896667,42103.78681,SW,10,Big Lakes County
218,14241,2015,SWF009,,31.3,C,55.466833,-116.1075,42110.09375,W,15,Big Lakes County
219,14253,2015,SWF137,,43.2,D,56.366633,-113.6985,42181.79167,SW,31,Municipal District of Opportunity
220,14261,2014,SWF150,,11.4,C,56.127667,-114.046483,41851.63542,NE,3,Municipal District of Opportunity
221,14280,2015,HWF211,,20.7,C,58.294467,-114.425317,42179.83333,SE,12,Mackenzie County
222,14284,2015,HWF258,Birch Complex,16028.9,E,57.778733,-116.3263,42183.625,W,37,Mackenzie County
223,14285,2015,MWF113,,330,E,57.4103,-113.666167,42183.79167,SW,9,Wood Buffalo
224,14290,2015,WWF045,,30.2,C,54.585,-115.353,42186.65972,W,20,Big Lakes County
225,14291,2015,HWF267,Larne Complex,789.6,E,59.37075,-117.871667,42186.625,SE,10,Mackenzie County
226,14293,2015,LWF191,,200.7,E,55.960517,-112.48575,42186.79167,W,5,Lac La Biche County
227,14304,2014,LWF127,,29.7,C,55.948933,-110.732333,41923.70833,NW,5,Wood Buffalo
228,14309,2015,HWF176,,10.6,C,59.784333,-116.856167,42178.54167,SW,10,Mackenzie County
